,year,state,candidate,party,totalvotes,Eligible_voting_pop,electoralvotes,candidatevotes,state_won_flag,percent_won
2159,2000,Virginia,"Gore, Al",democrat,2739447,5069265.0,13.0,1217290,0,44.44
2160,2000,Virginia,Other,green,2739447,5069265.0,13.0,59398,0,2.17
2161,2000,Virginia,Other,taxpayers party,2739447,5069265.0,13.0,1809,0,0.07
2162,2000,Washington,Other,libertarian,2487433,4098044.0,11.0,13135,0,0.53
2163,2000,Washington,Other,reform party,2487433,4098044.0,11.0,7171,0,0.29
2164,2000,Washington,"Bush, George W.",republican,2487433,4098044.0,11.0,1108864,0,44.58
2165,2000,Washington,"Gore, Al",democrat,2487433,4098044.0,11.0,1247652,1,50.16
2166,2000,Washington,Other,natural law,2487433,4098044.0,11.0,2927,0,0.12
2167,2000,Washington,Other,socialist workers,2487433,4098044.0,11.0,304,0,0.01
2168,2000,Washington,Other,socialist,2487433,4098044.0,11.0,660,0,0.03
2169,2000,Washington,Other,workers world,2487433,4098044.0,11.0,1729,0,0.07
2170,2000,Washington,Other,green,2487433,4098044.0,11.0,103002,0,4.14
2171,2000,Washington,Other,taxpayers party,2487433,4098044.0,11.0,1989,0,0.08
2172,2000,West Virginia,Other,libertarian,648124,1390365.0,5.0,1912,0,0.3
2173,2000,West Virginia,Other,reform party,648124,1390365.0,5.0,3169,0,0.49
2174,2000,West Virginia,"Bush, George W.",republican,648124,1390365.0,5.0,336475,1,51.92
2175,2000,West Virginia,"Gore, Al",democrat,648124,1390365.0,5.0,295497,0,45.59
2176,2000,West Virginia,Other,natural law,648124,1390365.0,5.0,367,0,0.06
2177,2000,West Virginia,Other,green,648124,1390365.0,5.0,10680,0,1.65
2178,2000,Wisconsin,Other,libertarian,2598607,3842044.0,11.0,6640,0,0.26
2179,2000,Wisconsin,"Bush, George W.",republican,2598607,3842044.0,11.0,1237279,0,47.61
2180,2000,Wisconsin,"Gore, Al",democrat,2598607,3842044.0,11.0,1242987,1,47.83
2181,2000,Wisconsin,Other,green,2598607,3842044.0,11.0,94070,0,3.62
2182,2000,Wisconsin,Other,unknown,2598607,3842044.0,11.0,1896,0,0.07
2183,2000,Wyoming,Other,libertarian,213726,361078.0,3.0,1443,0,0.68
2184,2000,Wyoming,Other,reform party,213726,361078.0,3.0,2724,0,1.27
2185,2000,Wyoming,"Bush, George W.",republican,213726,361078.0,3.0,147947,1,69.22
2186,2000,Wyoming,"Gore, Al",democrat,213726,361078.0,3.0,60481,0,28.3
2187,2000,Wyoming,Other,natural law,213726,361078.0,3.0,411,0,0.19
2188,2000,Wyoming,Other,taxpayers party,213726,361078.0,3.0,720,0,0.34
2189,2004,Alabama,"Bush, George W.",republican,1883415,3292608.0,9.0,1176394,1,62.46
2190,2004,Alabama,"Kerry, John",democrat,1883415,3292608.0,9.0,693933,0,36.84
2191,2004,Alabama,Other,independent,1883415,3292608.0,9.0,13088,0,0.69
2192,2004,Alabama,Other,unknown,1883415,3292608.0,9.0,13088,0,0.69
2193,2004,Alaska,Other,libertarian,312598,452124.0,3.0,1675,0,0.54
2194,2004,Alaska,"Bush, George W.",republican,312598,452124.0,3.0,190889,1,61.07
2195,2004,Alaska,Other,green,312598,452124.0,3.0,1058,0,0.34
2196,2004,Alaska,"Kerry, John",democrat,312598,452124.0,3.0,111025,0,35.52
2197,2004,Alaska,Other,green,312598,452124.0,3.0,5069,0,1.62
2198,2004,Alaska,Other,unknown,312598,452124.0,3.0,790,0,0.25
2199,2004,Alaska,Other,constitution party,312598,452124.0,3.0,2092,0,0.67
2200,2004,Arizona,Other,libertarian,2012585,3717055.0,10.0,11856,0,0.59
2201,2004,Arizona,"Bush, George W.",republican,2012585,3717055.0,10.0,1104294,1,54.87
2202,2004,Arizona,"Kerry, John",democrat,2012585,3717055.0,10.0,893524,0,44.4
2203,2004,Arizona,Other,unknown,2012585,3717055.0,10.0,2911,0,0.14
2204,2004,Arkansas,Other,libertarian,1054945,1969208.0,6.0,2352,0,0.22
2205,2004,Arkansas,"Bush, George W.",republican,1054945,1969208.0,6.0,572898,1,54.31
2206,2004,Arkansas,Other,green,1054945,1969208.0,6.0,1488,0,0.14
2207,2004,Arkansas,"Kerry, John",democrat,1054945,1969208.0,6.0,469953,0,44.55
2208,2004,Arkansas,Other,green,1054945,1969208.0,6.0,6171,0,0.58
2209,2004,Arkansas,Other,constitution party,1054945,1969208.0,6.0,2083,0,0.2
2210,2004,California,Other,libertarian,12421353,21132533.0,55.0,50165,0,0.4
2211,2004,California,"Bush, George W.",republican,12421353,21132533.0,55.0,5509826,0,44.36
2212,2004,California,Other,green,12421353,21132533.0,55.0,40771,0,0.33
2213,2004,California,"Kerry, John",democrat,12421353,21132533.0,55.0,6745485,1,54.31
2214,2004,California,Other,unknown,12421353,21132533.0,55.0,20854,0,0.17
2215,2004,California,Other,peace & freedom,12421353,21132533.0,55.0,27607,0,0.22
2216,2004,California,Other,constitution party,12421353,21132533.0,55.0,26645,0,0.21
2217,2004,Colorado,Other,prohibition,2129630,3192647.0,9.0,378,0,0.02
2218,2004,Colorado,Other,unaffiliated,2129630,3192647.0,9.0,804,0,0.04
2219,2004,Colorado,Other,libertarian,2129630,3192647.0,9.0,7664,0,0.36
2220,2004,Colorado,Other,socialist,2129630,3192647.0,9.0,216,0,0.01
2221,2004,Colorado,"Bush, George W.",republican,2129630,3192647.0,9.0,1101255,1,51.71
2222,2004,Colorado,Other,socialist,2129630,3192647.0,9.0,241,0,0.01
2223,2004,Colorado,Other,green,2129630,3192647.0,9.0,1591,0,0.07
2224,2004,Colorado,Other,prohibition,2129630,3192647.0,9.0,140,0,0.01
2225,2004,Colorado,"Kerry, John",democrat,2129630,3192647.0,9.0,1001732,0,47.04
2226,2004,Colorado,Other,green,2129630,3192647.0,9.0,12718,0,0.6
2227,2004,Colorado,Other,constitution party,2129630,3192647.0,9.0,2562,0,0.12
2228,2004,Colorado,Other,socialist equality party,2129630,3192647.0,9.0,329,0,0.02
2229,2004,Connecticut,Other,libertarian,1578769,2429634.0,7.0,3367,0,0.21
2230,2004,Connecticut,"Bush, George W.",republican,1578769,2429634.0,7.0,693826,0,43.95
2231,2004,Connecticut,Other,socialist,1578769,2429634.0,7.0,12,0,0.0
2232,2004,Connecticut,Other,green,1578769,2429634.0,7.0,9564,0,0.61
2233,2004,Connecticut,"Kerry, John",democrat,1578769,2429634.0,7.0,857488,1,54.31
2234,2004,Connecticut,Other,green,1578769,2429634.0,7.0,12969,0,0.82
2235,2004,Connecticut,Other,constitution party,1578769,2429634.0,7.0,1543,0,0.1
2236,2004,Delaware,Other,libertarian,375190,584817.0,3.0,586,0,0.16
2237,2004,Delaware,Other,socialist,375190,584817.0,3.0,100,0,0.03
2238,2004,Delaware,"Bush, George W.",republican,375190,584817.0,3.0,171660,0,45.75
2239,2004,Delaware,Other,green,375190,584817.0,3.0,250,0,0.07
2240,2004,Delaware,"Kerry, John",democrat,375190,584817.0,3.0,200152,1,53.35
2241,2004,Delaware,Other,green,375190,584817.0,3.0,2153,0,0.57
2242,2004,Delaware,Other,constitution party,375190,584817.0,3.0,289,0,0.08
2243,2004,Florida,Other,libertarian,7609810,11811921.0,27.0,11996,0,0.16
2244,2004,Florida,Other,socialist,7609810,11811921.0,27.0,3502,0,0.05
2245,2004,Florida,"Bush, George W.",republican,7609810,11811921.0,27.0,3964522,1,52.1
2246,2004,Florida,Other,socialist,7609810,11811921.0,27.0,2732,0,0.04
2247,2004,Florida,Other,green,7609810,11811921.0,27.0,3917,0,0.05
2248,2004,Florida,"Kerry, John",democrat,7609810,11811921.0,27.0,3583544,0,47.09
2249,2004,Florida,Other,green,7609810,11811921.0,27.0,32971,0,0.43
2250,2004,Florida,Other,constitution party,7609810,11811921.0,27.0,6626,0,0.09
2251,2004,Georgia,Other,libertarian,3301875,5878186.0,15.0,18387,0,0.56
2252,2004,Georgia,"Bush, George W.",republican,3301875,5878186.0,15.0,1914254,1,57.97
2253,2004,Georgia,"Kerry, John",democrat,3301875,5878186.0,15.0,1366149,0,41.37
2254,2004,Georgia,Other,unknown,3301875,5878186.0,15.0,3085,0,0.09
2255,2004,Hawaii,Other,libertarian,429013,889540.0,4.0,1377,0,0.32
2256,2004,Hawaii,"Bush, George W.",republican,429013,889540.0,4.0,194191,0,45.26
2257,2004,Hawaii,Other,green,429013,889540.0,4.0,1737,0,0.4
2258,2004,Hawaii,"Kerry, John",democrat,429013,889540.0,4.0,231708,1,54.01
2259,2004,Idaho,Other,libertarian,598376,946160.0,4.0,3844,0,0.64
2260,2004,Idaho,"Bush, George W.",republican,598376,946160.0,4.0,409235,1,68.39
2261,2004,Idaho,"Kerry, John",democrat,598376,946160.0,4.0,181098,0,30.26
2262,2004,Idaho,Other,green,598376,946160.0,4.0,1115,0,0.19
2263,2004,Idaho,Other,constitution party,598376,946160.0,4.0,3084,0,0.52
2264,2004,Illinois,Other,libertarian,5274322,8576696.0,21.0,32442,0,0.62
2265,2004,Illinois,"Bush, George W.",republican,5274322,8576696.0,21.0,2345946,0,44.48
2266,2004,Illinois,"Kerry, John",democrat,5274322,8576696.0,21.0,2891550,1,54.82
2267,2004,Illinois,Other,unknown,5274322,8576696.0,21.0,4384,0,0.08
2268,2004,Indiana,Other,libertarian,2468002,4504260.0,11.0,18058,0,0.73
2269,2004,Indiana,"Bush, George W.",republican,2468002,4504260.0,11.0,1479438,1,59.94
2270,2004,Indiana,"Kerry, John",democrat,2468002,4504260.0,11.0,969011,0,39.26
2271,2004,Indiana,Other,unknown,2468002,4504260.0,11.0,1495,0,0.06
2272,2004,Iowa,Other,libertarian,1506908,2156389.0,7.0,2992,0,0.2
2273,2004,Iowa,"Bush, George W.",republican,1506908,2156389.0,7.0,751957,1,49.9
2274,2004,Iowa,Other,socialist,1506908,2156389.0,7.0,373,0,0.02
2275,2004,Iowa,Other,green,1506908,2156389.0,7.0,1141,0,0.08
2276,2004,Iowa,"Kerry, John",democrat,1506908,2156389.0,7.0,741898,0,49.23
2277,2004,Iowa,Other,unknown,1506908,2156389.0,7.0,7243,0,0.48
2278,2004,Iowa,Other,constitution party,1506908,2156389.0,7.0,1304,0,0.09
2279,2004,Kansas,Other,libertarian,1187756,1928764.0,6.0,4013,0,0.34
2280,2004,Kansas,"Bush, George W.",republican,1187756,1928764.0,6.0,736456,1,62.0
2281,2004,Kansas,"Kerry, John",democrat,1187756,1928764.0,6.0,434993,0,36.62
2282,2004,Kansas,Other,green,1187756,1928764.0,6.0,9348,0,0.79
2283,2004,Kansas,Other,unknown,1187756,1928764.0,6.0,47,0,0.0
2284,2004,Kansas,Other,constitution party,1187756,1928764.0,6.0,2899,0,0.24
2285,2004,Kentucky,Other,libertarian,1795882,3057741.0,8.0,2619,0,0.15
2286,2004,Kentucky,"Bush, George W.",republican,1795882,3057741.0,8.0,1069439,1,59.55
2287,2004,Kentucky,"Kerry, John",democrat,1795882,3057741.0,8.0,712733,0,39.69
2288,2004,Kentucky,Other,green,1795882,3057741.0,8.0,8856,0,0.49
2289,2004,Kentucky,Other,unknown,1795882,3057741.0,8.0,22,0,0.0
2290,2004,Kentucky,Other,constitution party,1795882,3057741.0,8.0,2213,0,0.12
2291,2004,Louisiana,Other,prohibition,1943106,3182762.0,9.0,1566,0,0.08
2292,2004,Louisiana,Other,libertarian,1943106,3182762.0,9.0,2781,0,0.14
2293,2004,Louisiana,Other,socialist,1943106,3182762.0,9.0,1795,0,0.09
2294,2004,Louisiana,"Bush, George W.",republican,1943106,3182762.0,9.0,1102169,1,56.72
2295,2004,Louisiana,Other,socialist,1943106,3182762.0,9.0,985,0,0.05
2296,2004,Louisiana,Other,green,1943106,3182762.0,9.0,1276,0,0.07
2297,2004,Louisiana,"Kerry, John",democrat,1943106,3182762.0,9.0,820299,0,42.22
2298,2004,Louisiana,Other,green,1943106,3182762.0,9.0,7032,0,0.36
2299,2004,Louisiana,Other,constitution party,1943106,3182762.0,9.0,5203,0,0.27
2300,2004,Maine,Other,libertarian,740752,1003792.0,4.0,1965,0,0.27
2301,2004,Maine,Other,unknown,740752,1003792.0,4.0,4,0,0.0
2302,2004,Maine,"Bush, George W.",republican,740752,1003792.0,4.0,330201,0,44.58
2303,2004,Maine,Other,green,740752,1003792.0,4.0,2936,0,0.4
2304,2004,Maine,"Kerry, John",democrat,740752,1003792.0,4.0,396842,1,53.57
2305,2004,Maine,Other,constitution party,740752,1003792.0,4.0,735,0,0.1
2306,2004,Maine,Other,independent,740752,1003792.0,4.0,8069,0,1.09
2307,2004,Maryland,Other,libertarian,2384238,3797264.0,10.0,6094,0,0.26
2308,2004,Maryland,"Bush, George W.",republican,2384238,3797264.0,10.0,1024703,0,42.98
2309,2004,Maryland,Other,green,2384238,3797264.0,10.0,3632,0,0.15
2310,2004,Maryland,"Kerry, John",democrat,2384238,3797264.0,10.0,1334493,1,55.97
2311,2004,Maryland,Other,green,2384238,3797264.0,10.0,11854,0,0.5
2312,2004,Maryland,Other,democrat,2384238,3797264.0,10.0,41,0,0.0
2313,2004,Maryland,Other,unaffiliated,2384238,3797264.0,10.0,41,0,0.0
2314,2004,Maryland,Other,constitution party,2384238,3797264.0,10.0,3421,0,0.14
2315,2004,Massachusetts,Other,libertarian,2927455,4533859.0,12.0,15022,0,0.51
2316,2004,Massachusetts,Other,unknown,2927455,4533859.0,12.0,15067,0,0.51
2317,2004,Massachusetts,"Bush, George W.",republican,2927455,4533859.0,12.0,1071109,0,36.59
2318,2004,Massachusetts,Other,green,2927455,4533859.0,12.0,10623,0,0.36
2319,2004,Massachusetts,"Kerry, John",democrat,2927455,4533859.0,12.0,1803800,1,61.62
2320,2004,Massachusetts,Other,green,2927455,4533859.0,12.0,4806,0,0.16
2321,2004,Massachusetts,Other,unknown,2927455,4533859.0,12.0,7028,0,0.24
2322,2004,Michigan,Other,libertarian,4839252,7263024.0,17.0,10552,0,0.22
2323,2004,Michigan,Other,socialist,4839252,7263024.0,17.0,1431,0,0.03
2324,2004,Michigan,"Bush, George W.",republican,4839252,7263024.0,17.0,2313746,0,47.81
2325,2004,Michigan,Other,green,4839252,7263024.0,17.0,5325,0,0.11
2326,2004,Michigan,"Kerry, John",democrat,4839252,7263024.0,17.0,2479183,1,51.23
2327,2004,Michigan,Other,green,4839252,7263024.0,17.0,24035,0,0.5
2328,2004,Michigan,Other,constitution party,4839252,7263024.0,17.0,4980,0,0.1
2329,2004,Minnesota,Other,libertarian,2828387,3609185.0,10.0,4639,0,0.16
2330,2004,Minnesota,"Bush, George W.",republican,2828387,3609185.0,10.0,1346695,0,47.61
2331,2004,Minnesota,Other,socialist,2828387,3609185.0,10.0,416,0,0.01
2332,2004,Minnesota,Other,green,2828387,3609185.0,10.0,4408,0,0.16
2333,2004,Minnesota,Other,christian freedom party,2828387,3609185.0,10.0,2387,0,0.08
2334,2004,Minnesota,"Kerry, John",democrat,2828387,3609185.0,10.0,1445014,1,51.09
2335,2004,Minnesota,Other,green,2828387,3609185.0,10.0,18683,0,0.66
2336,2004,Minnesota,Other,unknown,2828387,3609185.0,10.0,2532,0,0.09
2337,2004,Minnesota,Other,constitution party,2828387,3609185.0,10.0,3074,0,0.11
2338,2004,Minnesota,Other,socialist equality party,2828387,3609185.0,10.0,539,0,0.02
2339,2004,Mississippi,Other,libertarian,1139824,2068766.0,6.0,1793,0,0.16
2340,2004,Mississippi,"Bush, George W.",republican,1139824,2068766.0,6.0,672660,1,59.01
2341,2004,Mississippi,Other,socialist,1139824,2068766.0,6.0,1599,0,0.14
2342,2004,Mississippi,Other,green,1139824,2068766.0,6.0,1073,0,0.09
2343,2004,Mississippi,"Kerry, John",democrat,1139824,2068766.0,6.0,457766,0,40.16
2344,2004,Mississippi,Other,green,1139824,2068766.0,6.0,3175,0,0.28
2345,2004,Mississippi,Other,constitution party,1139824,2068766.0,6.0,1758,0,0.15
2346,2004,Missouri,Other,libertarian,2731364,4180960.0,11.0,9831,0,0.36
2347,2004,Missouri,"Bush, George W.",republican,2731364,4180960.0,11.0,1455713,1,53.3
2348,2004,Missouri,"Kerry, John",democrat,2731364,4180960.0,11.0,1259171,0,46.1
2349,2004,Missouri,Other,green,2731364,4180960.0,11.0,1294,0,0.05
2350,2004,Missouri,Other,constitution party,2731364,4180960.0,11.0,5355,0,0.2
2351,2004,Montana,Other,libertarian,450434,699114.0,3.0,1733,0,0.38
2352,2004,Montana,"Bush, George W.",republican,450434,699114.0,3.0,266063,1,59.07
2353,2004,Montana,Other,green,450434,699114.0,3.0,996,0,0.22
2354,2004,Montana,"Kerry, John",democrat,450434,699114.0,3.0,173710,0,38.57
2355,2004,Montana,Other,green,450434,699114.0,3.0,6168,0,1.37
2356,2004,Montana,Other,constitution party,450434,699114.0,3.0,1764,0,0.39
2357,2004,Nebraska,Other,libertarian,778186,1236522.0,5.0,2041,0,0.26
2358,2004,Nebraska,"Bush, George W.",republican,778186,1236522.0,5.0,512814,1,65.9
2359,2004,Nebraska,Other,green,778186,1236522.0,5.0,978,0,0.13
2360,2004,Nebraska,"Kerry, John",democrat,778186,1236522.0,5.0,254328,0,32.68
2361,2004,Nebraska,Other,green,778186,1236522.0,5.0,5780,0,0.74
2362,2004,Nebraska,Other,nebraska party,778186,1236522.0,5.0,2245,0,0.29
2363,2004,Nebraska,Other,unknown,778186,1236522.0,5.0,2245,0,0.29
2364,2004,Nevada,Other,libertarian,829587,1501437.0,5.0,3176,0,0.38
2365,2004,Nevada,"Bush, George W.",republican,829587,1501437.0,5.0,418690,1,50.47
2366,2004,Nevada,Other,green,829587,1501437.0,5.0,853,0,0.1
2367,2004,Nevada,"Kerry, John",democrat,829587,1501437.0,5.0,397190,0,47.88
2368,2004,Nevada,Other,green,829587,1501437.0,5.0,4838,0,0.58
2369,2004,Nevada,Other,unknown,829587,1501437.0,5.0,3688,0,0.44
2370,2004,Nevada,Other,constitution party,829587,1501437.0,5.0,1152,0,0.14
2371,2004,New Hampshire,"Bush, George W.",republican,678287,956422.0,4.0,331237,0,48.83
2372,2004,New Hampshire,"Kerry, John",democrat,678287,956422.0,4.0,340511,1,50.2
2373,2004,New Hampshire,Other,green,678287,956422.0,4.0,4479,0,0.66
2374,2004,New Hampshire,Other,unknown,678287,956422.0,4.0,2060,0,0.3
2375,2004,New Jersey,"Bush, George W.",republican,3611691,5663201.0,15.0,1670003,0,46.24
2376,2004,New Jersey,"Kerry, John",democrat,3611691,5663201.0,15.0,1911430,1,52.92
2377,2004,New Jersey,Other,independent,3611691,5663201.0,15.0,30258,0,0.84
2378,2004,New Mexico,Other,libertarian,756304,1282767.0,5.0,2382,0,0.31
2379,2004,New Mexico,"Bush, George W.",republican,756304,1282767.0,5.0,376930,1,49.84
2380,2004,New Mexico,Other,green,756304,1282767.0,5.0,1226,0,0.16
2381,2004,New Mexico,"Kerry, John",democrat,756304,1282767.0,5.0,370942,0,49.05
2382,2004,New Mexico,Other,green,756304,1282767.0,5.0,4053,0,0.54
2383,2004,New Mexico,Other,constitution party,756304,1282767.0,5.0,771,0,0.1
2384,2004,New York,Other,libertarian,7448266,12738056.0,31.0,11607,0,0.16
2385,2004,New York,Other,unknown,7448266,12738056.0,31.0,57230,0,0.77
2386,2004,New York,"Bush, George W.",republican,7448266,12738056.0,31.0,2962567,0,39.78
2387,2004,New York,Other,socialist,7448266,12738056.0,31.0,2405,0,0.03
2388,2004,New York,"Kerry, John",democrat,7448266,12738056.0,31.0,4314280,1,57.92
2389,2004,New York,Other,green,7448266,12738056.0,31.0,99873,0,1.34
2390,2004,New York,Other,unknown,7448266,12738056.0,31.0,304,0,0.0
2391,2004,North Carolina,Other,libertarian,3501007,6055771.0,15.0,11731,0,0.34
2392,2004,North Carolina,"Bush, George W.",republican,3501007,6055771.0,15.0,1961166,1,56.02
2393,2004,North Carolina,"Kerry, John",democrat,3501007,6055771.0,15.0,1525849,0,43.58
2394,2004,North Carolina,Other,unaffiliated,3501007,6055771.0,15.0,2261,0,0.06
2395,2004,North Dakota,Other,libertarian,312833,482722.0,3.0,851,0,0.27
2396,2004,North Dakota,"Bush, George W.",republican,312833,482722.0,3.0,196651,1,62.86
2397,2004,North Dakota,"Kerry, John",democrat,312833,482722.0,3.0,111052,0,35.5
2398,2004,North Dakota,Other,green,312833,482722.0,3.0,3756,0,1.2
2399,2004,North Dakota,Other,unknown,312833,482722.0,3.0,9,0,0.0
2400,2004,North Dakota,Other,constitution party,312833,482722.0,3.0,514,0,0.16
2401,2004,Ohio,"Bush, George W.",republican,5627903,8427696.0,20.0,2859764,1,50.81
2402,2004,Ohio,"Kerry, John",democrat,5627903,8427696.0,20.0,2741165,0,48.71
2403,2004,Ohio,Other,unknown,5627903,8427696.0,20.0,26974,0,0.48
2404,2004,Oklahoma,"Bush, George W.",republican,1463758,2510823.0,7.0,959792,1,65.57
2405,2004,Oklahoma,"Kerry, John",democrat,1463758,2510823.0,7.0,503966,0,34.43
2406,2004,Oregon,Other,libertarian,1836782,2550887.0,7.0,7260,0,0.4
2407,2004,Oregon,"Bush, George W.",republican,1836782,2550887.0,7.0,866831,0,47.19
2408,2004,Oregon,Other,green,1836782,2550887.0,7.0,5315,0,0.29
2409,2004,Oregon,"Kerry, John",democrat,1836782,2550887.0,7.0,943163,1,51.35
2410,2004,Oregon,Other,unknown,1836782,2550887.0,7.0,8956,0,0.49
2411,2004,Oregon,Other,constitution party,1836782,2550887.0,7.0,5257,0,0.29
2412,2004,Pennsylvania,Other,libertarian,5769590,9221962.0,21.0,21185,0,0.37
2413,2004,Pennsylvania,Other,unknown,5769590,9221962.0,21.0,1170,0,0.02
2414,2004,Pennsylvania,"Bush, George W.",republican,5769590,9221962.0,21.0,2793847,0,48.42
2415,2004,Pennsylvania,Other,green,5769590,9221962.0,21.0,6319,0,0.11
2416,2004,Pennsylvania,Other,independent,5769590,9221962.0,21.0,2656,0,0.05
2417,2004,Pennsylvania,"Kerry, John",democrat,5769590,9221962.0,21.0,2938095,1,50.92
2418,2004,Pennsylvania,Other,constitution party,5769590,9221962.0,21.0,6318,0,0.11
2419,2004,Rhode Island,Other,libertarian,437134,747046.0,4.0,907,0,0.21
2420,2004,Rhode Island,"Bush, George W.",republican,437134,747046.0,4.0,169046,0,38.67
2421,2004,Rhode Island,Other,green,437134,747046.0,4.0,1333,0,0.3
2422,2004,Rhode Island,"Kerry, John",democrat,437134,747046.0,4.0,259760,1,59.42
2423,2004,Rhode Island,Other,green,437134,747046.0,4.0,4651,0,1.06
2424,2004,Rhode Island,Other,nonpartisan,437134,747046.0,4.0,845,0,0.19
2425,2004,Rhode Island,Other,constitution party,437134,747046.0,4.0,339,0,0.08
2426,2004,Rhode Island,Other,workers world,437134,747046.0,4.0,253,0,0.06
2427,2004,South Carolina,Other,libertarian,1617700,3055098.0,8.0,3608,0,0.22
2428,2004,South Carolina,Other,socialist,1617700,3055098.0,8.0,2124,0,0.13
2429,2004,South Carolina,"Bush, George W.",republican,1617700,3055098.0,8.0,937974,1,57.98
2430,2004,South Carolina,Other,green,1617700,3055098.0,8.0,1488,0,0.09
2431,2004,South Carolina,"Kerry, John",democrat,1617700,3055098.0,8.0,661669,0,40.9
2432,2004,South Carolina,Other,green,1617700,3055098.0,8.0,5520,0,0.34
2433,2004,South Carolina,Other,constitution party,1617700,3055098.0,8.0,5317,0,0.33
2434,2004,South Dakota,Other,libertarian,388215,569161.0,3.0,964,0,0.25
2435,2004,South Dakota,"Bush, George W.",republican,388215,569161.0,3.0,232584,1,59.91
2436,2004,South Dakota,"Kerry, John",democrat,388215,569161.0,3.0,149244,0,38.44
